Sample_ID	Lactobacillaceae Lactobacillus iners	Bifidobacteriaceae Gardnerella vaginalis	Lactobacillaceae Lactobacillus crispatus	Lachnospiraceae Candidatus_Lachnocurva vaginae_(BVAB1)	Veillonellaceae Megasphaera sp_DNF00751	Prevotellaceae Prevotella amnii	Prevotellaceae Prevotella sp	Leptotrichiaceae Sneathia amnii	Prevotellaceae Prevotella bivia	Coriobacteriaceae Atopobium vaginae	Actinomycetaceae Mobiluncus mulieris	Prevotellaceae Prevotella timonensis	Bifidobacteriaceae Gardnerella sp	Prevotellaceae Prevotella sp_S7-1-8	Aerococcaceae Aerococcus christensenii	Lactobacillaceae Lactobacillus sp	Lactobacillaceae Lactobacillus jensenii	Leptotrichiaceae Sneathia sanguinegens	Prevotellaceae Prevotella ihumii	Prevotellaceae Prevotella buccalis	Peptostreptococcaceae Peptostreptococcus anaerobius	Veillonellaceae Veillonella montpellierensis	Veillonellaceae Megasphaera sp_KA00182	Streptococcaceae Streptococcus sp	Prevotellaceae Prevotella disiens	Prevotellaceae Prevotella sp_DNF00663	Bacillales_Incertae_Sedis_XI Gemella asaccharolytica	Streptococcaceae Streptococcus agalactiae	Prevotellaceae Prevotella melaninogenica	Veillonellaceae Dialister sp_DNF00626	Leptotrichiaceae Sneathia sp	Fastidiosipilaceae BVAB2 BVAB2	Porphyromonadaceae Porphyromonadaceae sp_DNF00129	Coriobacteriaceae Atopobium sp	Porphyromonadaceae gen sp	Coriobacteriaceae Coriobacteriaceae sp_DNF00809	Mycoplasmataceae Mycoplasma hominis	Enterobacteriaceae Escherichia/Shigella sp	Peptostreptococcaceae Peptostreptococcus stomatis	Lactobacillaceae Lactobacillus johnsonii	Porphyromonadaceae Porphyromonas gingivalis	Peptoniphilaceae Anaerococcus sp	Actinomycetaceae Mobiluncus curtisii	Porphyromonadaceae Porphyromonas uenonis	Prevotellaceae Prevotella corporis	Corynebacteriaceae Corynebacterium sp	Staphylococcaceae Staphylococcus sp	Prevotellaceae Prevotella copri	Pasteurellaceae Haemophilus sp	Mycoplasmataceae Candidatus_Mycoplasma girerdii	Corynebacteriaceae Corynebacterium pseudogenitalium	Veillonellaceae Megasphaera sp	Fusobacteriaceae Fusobacterium equinum	Veillonellaceae Dialister micraerophilus	Peptoniphilaceae Parvimonas sp_KA00581	Actinomycetaceae Arcanobacterium sp	Prevotellaceae Prevotella colorans	Ruminococcaceae Mageeibacillus indolicus	Peptoniphilaceae Peptoniphilus sp	Mycoplasmataceae Ureaplasma sp	Veillonellaceae Dialister sp	Prevotellaceae gen sp	Peptoniphilaceae Peptoniphilus lacrimalis	Peptoniphilaceae Peptoniphilus coxii	Prevotellaceae Massiliprevotella massiliensis	Fusobacteriaceae Fusobacterium sp	Clostridiales_Incertae_Sedis_XI Fenollaria massiliensis	Carnobacteriaceae Granulicatella elegans	Prevotellaceae Alloprevotella rava	Peptoniphilaceae Parvimonas sp	Lachnospiraceae gen sp	Corynebacteriaceae Corynebacterium aurimucosum	Lachnospiraceae Moryella sp	Corynebacteriaceae Corynebacterium tuberculostearicum	Bifidobacteriaceae Bifidobacterium sp	Prevotellaceae Prevotella intermedia	Veillonellaceae Megasphaera elsdenii	Veillonellaceae Selenomonas sp	Actinomycetaceae Mobiluncus sp	Peptoniphilaceae Peptoniphilus massiliensis	Peptoniphilaceae Finegoldia magna	Peptoniphilaceae Anaerococcus lactolyticus	Prevotellaceae Prevotellamassilia timonensis	Peptococcaceae Peptococcus niger	Porphyromonadaceae Porphyromonas asaccharolytica	Bacillales_Incertae_Sedis_XI Gemella sp	Ruminococcaceae Oscillibacter sp	Fusobacteriaceae Fusobacterium nucleatum	Lachnospiraceae Blautia sp	Comamonadaceae Pelomonas sp	Bacteroidaceae Bacteroides fragilis	Prevotellaceae Paraprevotella sp	Lachnospiraceae Clostridiales sp_DNF00545	Synergistaceae Jonquetella anthropi	Aerococcaceae Aerococcus sp	Bifidobacteriaceae Bifidobacterium bifidum	Porphyromonadaceae Porphyromonas sp	Corynebacteriaceae Corynebacterium jeikeium	Actinomycetaceae Actinomyces hongkongensis	Corynebacteriaceae Corynebacterium riegelii	Halomonadaceae Halomonas sp	Peptococcaceae Peptococcus sp	Tissierellia_incertae_sedis Ezakiella sp	Campylobacteraceae Campylobacter sp	Actinomycetaceae Actinomyces neuii	Lactobacillaceae Lactobacillus fermentum	Corynebacteriaceae Corynebacterium genitalium	Lactobacillaceae Lactobacillus gasseri	Peptostreptococcaceae Peptostreptococcus sp	Corynebacteriaceae Corynebacterium tuscaniense	Veillonellaceae Dialister propionicifaciens	Porphyromonadaceae Porphyromonas sp_KA00251	Porphyromonadaceae Porphyromonas bennonis	Lawsonellaceae Lawsonella clevelandensis	Ruminococcaceae gen sp	Enterococcaceae Enterococcus sp	Bifidobacteriaceae gen sp	Dermabacteraceae Dermabacter sp	Brevibacteriaceae Brevibacterium sp	Unclassified Saccharibacteria genomosp_TM7-H1	Enterobacteriaceae Enterobacter sp	Ruminococcaceae Faecalibacterium prausnitzii	Prevotellaceae Metaprevotella massiliensis	Peptoniphilaceae Peptoniphilus duerdenii	Prevotellaceae Prevotella stercorea	Actinomycetaceae Schaalia turicensis	Clostridiaceae_1 Clostridium sp	Sutterellaceae Sutterella morbirenis	Actinomycetaceae Varibaculum sp	Veillonellaceae Veillonella sp	Peptostreptococcaceae Filifactor alocis	Intrasporangiaceae Janibacter sp	Peptoniphilaceae Anaerococcus obesiensis	Veillonellaceae Veillonella dispar	Veillonellaceae gen sp	Erysipelotrichaceae Bulleidia sp	Micrococcaceae Pseudoglutamicibacter cumminsii	Prevotellaceae Prevotella brunnea	Coriobacteriaceae Parvibacter sp	Coriobacteriaceae Collinsella aerofaciens	Pasteurellaceae Haemophilus parainfluenzae	Desulfovibrionaceae Bilophila wadsworthia	Prevotellaceae Prevotella bergensis	Neisseriaceae Neisseria gonorrhoeae	Prevotellaceae Prevotella sp_KA00344	Lachnospiraceae Ruminococcus gnavus	Mycoplasmataceae Mycoplasma spermatophilum	Corynebacteriaceae Corynebacterium pyruviciproducens	Lachnospiraceae Roseburia sp	Peptostreptococcaceae Romboutsia sp	Bacteroidaceae Bacteroides vulgatus	Peptostreptococcaceae Criibacterium bergeronii	Moraxellaceae Acinetobacter sp	Dermabacteraceae Dermabacter hominis	Peptoniphilaceae Murdochiella sp	Peptoniphilaceae Finegoldia sp	Pasteurellaceae Pasteurella bettyae	Coriobacteriaceae Atopobium deltae	Lachnospiraceae Roseburia faecis	Lactobacillaceae Lactobacillus mucosae	Clostridiales_Incertae_Sedis_XIII Casaltella massiliensis	Micrococcaceae Micrococcus sp	Dermabacteraceae Brachybacterium sp	Carnobacteriaceae gen sp	Ruminococcaceae Saccharofermentans sp	Ruminococcaceae Ruminococcus sp	Coriobacteriaceae Slackia exigua	Neisseriaceae Neisseria sp	Campylobacteraceae Campylobacter ureolyticus	Lachnospiraceae Ruminococcus faecis	Verrucomicrobiaceae Akkermansia muciniphila	Acidaminococcaceae Acidaminococcus fermentans	Acidaminococcaceae Succiniclasticum sp	Sutterellaceae Parasutterella excrementihominis	Veillonellaceae Megasphaera stantonii	Lachnospiraceae Fusicatenibacter saccharivorans	Enterobacteriaceae Proteus sp	Clostridiales_Incertae_Sedis_XIII Congobacterium massiliense	Aerococcaceae Facklamia sp	Succinivibrionaceae Succinivibrio sp	Lachnospiraceae Blautia obeum	Actinomycetaceae Actinomyces funkei	Bradyrhizobiaceae Afipia sp	Ruminococcaceae Gemmiger formicilis	Peptoniphilaceae Anaerococcus hydrogenalis	Coriobacteriaceae gen sp	Lactobacillaceae Lactobacillus coleohominis	Shewanellaceae Shewanella sp	Bradyrhizobiaceae Bradyrhizobium sp	Lachnospiraceae Syntrophococcus sp	Coriobacteriaceae Paraeggerthella sp	Brevibacteriaceae Brevibacterium paucivorans	Lachnospiraceae Roseburia intestinalis	Synergistaceae Fretibacterium sp	Microbacteriaceae Pseudoclavibacter sp	Ruminococcaceae Sporobacter sp	Lachnospiraceae Moryella indoligenes	Clostridiales_Incertae_Sedis_XI gen sp	Lachnospiraceae Blautia faecis	Lachnospiraceae Ruminococcus torques	Peptoniphilaceae Parvimonas micra	Burkholderiales_incertae_sedis Aquabacterium sp	Sutterellaceae Sutterella stercoricanis	Porphyromonadaceae Porphyromonas somerae	Enterobacteriaceae Serratia sp	Xanthomonadaceae Luteimonas sp	Clostridiaceae_1 Clostridium colicanis	Lachnospiraceae Dorea formicigenerans	Ruminococcaceae Marseillibacter massiliensis	Veillonellaceae Veillonella parvula	Carnobacteriaceae Granulicatella sp	Dermabacteraceae Helcobacillus sp	Actinomycetaceae Actinomyces sp	Aerococcaceae Globicatella sp	Micrococcaceae Rothia mucilaginosa	Desulfobacteraceae Desulfatiglans anilini	Brevibacteriaceae gen sp	Lachnospiraceae Catonella sp	Desulfovibrionaceae Desulfovibrio piger	Leptotrichiaceae Streptobacillus sp	Sutterellaceae Duodenibacillus massiliensis	Veillonellaceae Dialister pneumosintes	Peptoniphilaceae Clostridiales sp_KA00134	Ruminococcaceae Flavonifractor plautii	Microbacteriaceae Pseudoclavibacter faecalis	Chlamydiaceae Chlamydia trachomatis	Carnobacteriaceae Trichococcus sp	Moraxellaceae Moraxella osloensis	Peptostreptococcaceae Terrisporobacter sp	Alcaligenaceae Oligella urethralis	Sutterellaceae Sutterella sp	Xanthomonadaceae Thermomonas sp	Bacillaceae_1 Bacillus sp	Spirochaetaceae Treponema sp	Lachnospiraceae Oribacterium sp	Mycoplasmataceae Mycoplasma sp	Ruminococcaceae Intestinimonas sp	Micrococcaceae Micrococcus lylae	Brevibacteriaceae Brevibacterium luteolum	Erysipelotrichaceae Turicibacter sanguinis	Actinomycetaceae gen sp	Lachnospiraceae Enterocloster sp	Clostridiaceae_1 Clostridium perfringens	Clostridiaceae_1 Clostridium ventriculi	Prevotellaceae Alloprevotella sp	Spirochaetaceae Sphaerochaeta sp	Veillonellaceae Negativicoccus succinicivorans	Lachnospiraceae Roseburia inulinivorans	Lactobacillaceae Lactobacillus salivarius	Porphyromonadaceae Tannerella forsythia	Mycoplasmataceae Mycoplasma salivarium	Bacteroidaceae Bacteroides caccae	Actinomycetaceae Schaalia odontolytica	Peptostreptococcaceae Peptoanaerobacter stomatis	Ruminococcaceae Gemmiger sp	Erysipelotrichaceae Catenibacterium mitsuokai	Erysipelotrichaceae Holdemanella sp	Flavobacteriaceae Chryseobacterium sp	Veillonellaceae Mitsuokella jalaludinii	Lachnospiraceae Fusicatenibacter sp	Lachnospiraceae Murimonas sp	Staphylococcaceae Nosocomiicoccus massiliensis	Microbacteriaceae Microbacterium lacticum	Campylobacteraceae Campylobacter hominis	Comamonadaceae Comamonas sp	Veillonellaceae Mitsuokella sp	Porphyromonadaceae Porphyromonas endodontalis	Lachnospiraceae Clostridium_XlVa sp	Carnobacteriaceae Granulicatella adiacens	Eubacteriaceae Eubacterium sp	Comamonadaceae Variovorax sp	Corynebacteriaceae Corynebacterium massiliense	Lachnospiraceae Anaerostipes hadrus	Peptostreptococcaceae Paeniclostridium sp	Sutterellaceae Sutterella wadsworthensis	Erysipelotrichaceae Clostridium_XVIII sp	Lachnospiraceae Faecalimonas umbilicata	Acidaminococcaceae Acidaminococcus sp	Bacteroidaceae Bacteroides sp
0090.080.6	0.02774885145482389	0.18819806023481367	3.675344563552833e-4	3.879530372639102e-4	2.041858090862685e-4	0	0.6946401225114854	2.450229709035222e-4	0	6.125574272588055e-5	0.004594180704441042	3.675344563552833e-4	0.0021439509954058193	0	0	0	0	0	0	0	0.015987748851454823	0	0	0	0	0	0	0	0	8.167432363450741e-5	0	0	6.125574272588055e-5	0	0.05837672281776417	0	0	0	0	0	0	0	0.0013067891781521185	0.002082695252679939	0	3.675344563552833e-4	0	0	0	0	0	0	0	0	0	0	0	1.0209290454313425e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08371618172537e-4	0	0	0	0	0	1.4293006636038796e-4	0	0	0	0	0	0	0	4.0837161817253704e-5	0	0	0	0	0	0	0	0	0	8.575803981623277e-4	0	0	0	0	0	0	0	0	0	0	0	2.6544155181214903e-4	0	0	1.4293006636038796e-4	0	0	0	0	0	2.6544155181214903e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.879530372639102e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6334864726901482e-4	0	0	0	0	0	0	0
0090.080.7	0.0016487318013867012	0.028720319147370124	3.974621306914369e-4	0.13827265902165434	0.0015898485227657476	0	0.21838335958546173	0.0022081229482857605	0	0	0.32553620585594206	0.004048225405190561	0.003326905242083879	4.4162458965715214e-5	0	0	0	0.0018401024569048004	0.010554827692805935	0	0.18696913044118296	0	0.001825381637249562	0	0	7.949242613828738e-4	0	0	0	9.86294916900973e-4	0	2.2081229482857605e-4	6.477160648304897e-4	2.0609147517333765e-4	0.032120828487730194	0	0	0	0.012924879657299318	0	0	3.532996717257217e-4	0.012880717198333603	0	0	1.0304573758666883e-4	0	0	0	0	0	0	0	0.0012218280313847875	8.832491793143043e-5	0	0	8.096450810381122e-4	0.0028852806524267273	0	0	0	0	0	0	0	0	0	0	0	4.121829503466753e-4	0	0.0015751277031105092	0	0	0	0	0	1.7664983586286086e-4	0	0	0	0	0	1.0304573758666883e-4	0	0	2.7969557344952967e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	3.827413110361985e-4	0	7.360409827619202e-5	0	0	0	0	0.00395990048725913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010746198348324035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.532996717257217e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.1	0.8161663707326878	0.14974538510502863	9.213038962779322e-4	4.18774498308151e-5	0	0	7.537940969546718e-5	0	3.015176387818687e-4	0	0	3.350195986465208e-5	0.01876947301417133	4.18774498308151e-5	0	0.008685383094911053	0	0	0	0	0	2.847666588495427e-4	0	0.0034255753961606756	0	0	0	9.296793862440953e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0252939796978126e-5	0	0	0	0	2.3451371905256458e-4	0	0	0	0	0	0	0	0	0	0	0	0	1.0888136956011926e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.256323494924453e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.350195986465208e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5126469898489063e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.2	0.005849388473023275	3.476909232216632e-4	0.974945801120792	0	1.0226203624166564e-4	0	0	0	5.726674029533276e-4	0	0	0	0	0	0	0.010573894547388227	0.004090481449666626	0	0	0	3.476909232216632e-4	1.0226203624166564e-4	0	0	3.476909232216632e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.135722174499939e-5	0	0	0	3.067861087249969e-4	0	1.6361925798666504e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.135722174499939e-5	0	0	0	0	0	0	0	2.249764797316644e-4	0	5.113101812083282e-4	0	0	0	0	2.4542888697999754e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6588129422833065e-4	0	0	1.2271444348999877e-4	0	0	0	0	0	0	0	0	0	0	6.135722174499939e-5	0	0	0	0	4.090481449666626e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.090481449666626e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.135722174499938e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.3	0.9367405753453111	0.004971959705057639	0.031311662685637134	0	3.8944854086613355e-5	1.5577941634645342e-4	6.49080901443556e-5	0	0	2.5963236057742237e-5	0	0	8.178419358188804e-4	0	0	0.023042372001246238	0.0026871949319763216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8944854086613355e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0385294423096895e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.5	0.9314741861911673	0	0.0010366991499066972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.183495749533486e-4	0	0	0	0	0.0074642338793282186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215633423180593	0.0018660584698320546	0	0.0030064275347294217	0	0	0	0	0.0025917478747667427	0	0	0	0	0	0.0013477088948787063	0	0	0	0	0	0	0.0026954177897574125	0	0	6.220194899440182e-4	0	0	0	0	0	0	0.0022807381297947336	0	0	0	0	0	0.0050798258345428155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020733982998133943	0	0.0013477088948787063	0	0	0.0013477088948787063	0	0	0	0	0	0	0	0	0	8.293593199253577e-4	0.0012440389798880364	0	0	0	0	0.0022807381297947336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.110097449720091e-4	0	0	0	0	0	0.0020733982998133943	0.0010366991499066972	0	0	0	0	0	0	0	0	0.005598175409496164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.110097449720091e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.6	0.9965988436068263	3.9013264509933377e-4	0.00208070744052978	0	7.002380809475221e-5	0	6.002040693835904e-5	0	3.3011223816097475e-4	0	0	3.001020346917952e-5	0	0	0	3.201088370045816e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2004081387671808e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.7	0.6506649367499189	0.0044396691534219915	0.0011149854038274409	0	0	0	0.00687236457995459	0	0.0011352578657152124	0	0	7.298086279597794e-4	0.002148880960103795	0.0013177100227051573	2.027246188777165e-4	0.011109309114498865	0	0	0	0.010987674343172235	0.0010744404800518974	0.0012366201751540706	0	0.0010338955562763541	7.50081089847551e-4	0	0	5.270840090820629e-4	0	0	0	0	0	0	0.0012771650989296139	0	0	1.0136230943885825e-4	0	0	0	0.0017637041842361336	0.0010136230943885826	0	0.0040950373013298735	0.04496432046707752	0.0017231592604605903	0.03636879662666234	0	0	0.025259487512163475	0	0	0	0	0	0.0045207590009730785	0	3.446318520921181e-4	0	8.71715861174181e-4	0	0	0	0.0015204346415828738	0	0.0023718780408692832	0	0	0	0	0.02333360363282517	0	0.012568926370418424	0.00859552384041518	0	0	0	0	0.0042166720726565035	3.040869283165748e-4	0	0	4.05449237755433e-4	0.0021083360363282518	0	0.00565601686668829	0	0.024631041193642556	0	0	0	0	0	4.2572169964320464e-4	0	0.0019056114174505353	0.007946805060006487	0	0.021671261758027895	0	0.001804249108011677	0.0014596172559195588	0	0	0	0.006223645799545897	0	0	0.005169477781381771	0	0	0.0022502432695426532	4.05449237755433e-4	0.0025746026597469997	0	0	4.6626662341874795e-4	0.005047843010055141	0	0	0.003142231592604606	0	1.8245215698994486e-4	0	0	8.514433992864094e-4	0	6.892637041842362e-4	0	0	0	0	0	0	0	0.0013582549464807006	0	0	0	0	8.10898475510866e-5	0	0	0	0	0	0	0.0045410314628608495	0.0025746026597469997	2.6354200454103147e-4	0	0	8.71715861174181e-4	5.068115471942913e-4	0	0	0	0	0	3.446318520921181e-4	0	0	0	0	0.0022299708076548817	0	0	0	0	0	0	0	1.0136230943885825e-4	0	5.068115471942913e-4	0	0.0010744404800518974	5.676289328576062e-4	0	0.0017637041842361336	0	0	0.001621796951021732	0	0	0	0	0	0	0	9.730781706130393e-4	0	0	3.243593902043464e-4	0.0010541680181641259	0	0	0.0018245215698994486	0	0	0	1.0136230943885825e-4	4.6626662341874795e-4	0	0	0	8.71715861174181e-4	1.8245215698994486e-4	0	0	0	0	5.879013947453779e-4	0	0	0.0026759649691858577	0	0	0	1.8245215698994486e-4	0	1.4190723321440155e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6354200454103147e-4	0	0	0	0.0016015244891339603	0	0	3.851767758676614e-4	0	0	0	0	0	0	0	0	7.50081089847551e-4	6.689912422964644e-4	0	0.0011758027894907559	0	0.0011352578657152124	0	0	0	0	6.487187804086928e-4	0	0	0	0	0	0	0	0	0	0	0	0	0
0094.086.8	0.997276802547237	3.037412543466421e-4	0.0010264359629645146	9.426452721102686e-5	0	0	0	0	8.37906908542461e-5	0	0	0	0	0	0	3.456365997737651e-4	0	0	0	8.37906908542461e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0473836356780761e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0947672713561523e-5	0	0	4.5037496334157277e-4	0	2.0947672713561523e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0095.084.2	3.7401965940834765e-4	0	8.181680049557605e-5	5.844057178255432e-5	0	0	0.0014376380658508363	0.20415629346517528	0.41834098904823686	0.016281543298619635	0	8.53232348025293e-4	0	0	0	0	0	0.17919048119966807	0	0	0.026613836389775238	0	0	0.02666058884720128	0	0	0	0	0	4.909008029734563e-4	0.045560269761679345	0	0	0	0	0	0.002583073272788901	0	0.01568544946643758	0	0	0.0013908856084247929	0	0	0	0	0	0	0	0	0	0	0.049253713898336784	0.005376532603994997	0	0	0	0	3.506434306953259e-5	1.285692579216195e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004827191229238987	0	0	0	0	5.844057178255432e-5	1.1688114356510863e-4	0	0	0	0	0	0	0	0	0	2.805147445562607e-4	0	0	0	0	0	0	0	0	0	5.844057178255432e-5	0	0	0	0	0	0	0	0	0	0	0	0	7.012868613906518e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.506434306953259e-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
